"CDR017-DIL"	"CDR025"	"CDR021"	"CDR029-DIL"	"CDR022"	"CDR018"	"CDR026-DIL"	"CDR030-DIL"	"CDR031-DIL"	"CDR023"	"CDR027-DIL"	"CDR019"	"CDR020"	"CDR028-DIL"	"CDR032-DIL"	"CDR024"
"ILMN_1248002"	692.751325	583.35471875	681.76365625	656.07823125	475.9832625	616.66825	617.6719875	660.9562125	609.15739375	641.70960625	697.83648125	722.7396	582.71525	652.8076625	588.19000625	634.0563625
"ILMN_2959729"	1098.0628125	1321.35028125	1043.453	1032.07013125	842.2797125	955.7568875	1079.6510625	1055.98661875	989.583825	927.3898375	938.45773125	934.17030625	921.58768125	1072.09820625	934.17030625	709.83329375
"ILMN_2672380"	110.653024375	131.26336875	121.382654375	111.42138375	133.67243125	98.07387625	91.389175	107.61288625	131.76215	131.98764375	130.866825	112.623793125	131.76215	132.34635	117.338401875	130.96285
"ILMN_2728038"	1390.10550625	1718.3888125	1166.056025	1189.44799375	1040.3809625	1541.3610625	1718.3888125	1175.58714375	1364.5571875	1007.92801875	1784.87	1354.34208125	1557.4691875	1696.7961875	1166.056025	863.02495
"ILMN_3155245"	122.399984375	132.69996875	137.48125	151.7689375	169.13246875	126.048375	161.1169625	143.0773	157.4278125	154.98025625	142.3190875	143.3203125	180.51763125	145.39879375	134.1805125	166.55055
"ILMN_2954575"	257.03089375	230.9218	265.66158125	260.77003125	236.042125	274.272375	256.83043125	258.01679375	305.2121375	250.671775	297.28149375	350.7310625	262.349275	215.65326875	252.41470625	271.464275
"ILMN_3120194"	121.84311875	137.14124375	169.86830625	148.2553875	124.056975	132.0691125	121.31494125	142.13395625	137.7085625	118.70487875	150.15854375	123.36474375	120.935578125	129.26061875	140.43761875	139.571175
"ILMN_2650739"	130.5351625	135.9188125	157.4278125	183.4160875	174.764125	132.6169625	147.16050625	139.335075	186.96800625	147.01914375	133.29675	154.6688625	146.50975625	105.884755625	132.85836875	157.4278125
"ILMN_2789948"	1159.489775	1027.40008125	941.5663625	1049.3454625	931.23015625	1059.94405	1085.91533125	1076.3518625	1283.01740625	1138.998875	1204.60871875	1151.0470375	1186.45541875	1017.39125625	1113.83363125	1074.1825625
"ILMN_2950622"	123.8031125	110.266454375	127.81891875	137.78745625	133.29675	132.5155125	136.65300625	126.9317625	127.073225	127.324075	121.127618125	108.590815625	105.4081325	115.7411025	146.337125	144.96089375
"ILMN_2920753"	148.6497	139.1651375	148.85370625	133.592925	130.866825	163.950325	147.54801875	166.1963625	143.192725	149.65268125	137.48125	133.01849375	135.38901875	141.65965625	144.82524375	128.6563625
"ILMN_2920752"	244.6799375	250.671775	256.83043125	254.69883125	239.76948125	257.7532375	220.013025	237.4585875	235.7126625	224.8225	216.8480125	291.433125	226.0252	247.3329875	230.9218	248.38111875
"ILMN_2709220"	111.642268125	128.3261875	122.66405625	118.36620625	111.701133125	117.419678125	106.661785625	107.553396875	103.592393125	110.266454375	104.781284375	109.751948125	114.09009	137.7085625	109.70716625	107.761495
"ILMN_3094506"	1501.7019375	1495.3311875	1376.17988125	1696.7961875	1281.13715625	1527.3249375	1528.8106875	1544.9056875	1569.15675	1385.86663125	1929.466625	1522.2485625	1696.7961875	1752.2866875	1771.0535625	1472.9005
"ILMN_2612125"	1110.04635625	1318.56764375	1011.69045	965.448975	1017.39125625	981.96119375	1120.43725	1125.43935625	1081.4379875	1103.4479	1415.3043625	1065.3506625	1215.14716875	1235.48928125	1116.99195625	1122.60583125
"ILMN_1212875"	1003.6911625	1138.998875	783.53573125	845.3110625	787.04511875	1087.3466875	1422.125375	901.21771875	912.4321125	723.8065125	1294.01460625	1289.71745	1258.5084875	1231.9370125	869.54311875	815.414375
"ILMN_2782446"	161.1169625	158.1595375	169.3054875	180.51763125	125.3855125	171.3909	169.459175	164.6086125	198.77406875	168.6341	172.36616875	178.7428125	161.25703125	169.86830625	186.8385125	159.8800125
"ILMN_2645208"	4596.538125	4068.588375	4744.4376875	5010.6171875	4534.1989375	4553.349	3701.24375	4430.0370625	4419.230375	4904.36175	4169.9660625	4623.8029375	4729.1003125	4263.7541875	4841.1090625	4926.7780625
"ILMN_2751345"	98.767628125	105.9257075	99.049409375	136.5366125	93.52164	113.197445625	105.207913125	139.43243125	153.15165	111.701133125	115.68587625	106.336995	109.17301125	144.1759875	164.420575	102.57248125
"ILMN_2639642"	1963.29175	1911.486125	1870.0569375	1575.5840625	1674.5379375	2146.17425	1993.1465	1660.214375	1677.8181875	1859.828	1834.548	2078.4186875	1955.9444375	1692.298875	1590.64425	1932.809875
"ILMN_2777804"	791.47709375	756.09396875	945.78110625	1195.67565	692.751325	738.7639375	781.69595	1079.6510625	1274.3487	907.256775	958.69609375	843.49291875	690.5415875	958.69609375	1268.02655	843.49291875
"ILMN_2687828"	203.19638125	208.0264875	225.68436875	247.56793125	210.89266875	227.09825	161.41156875	233.35624375	240.981925	208.5434125	216.0453	207.8115125	221.0247	177.12665625	244.29798125	194.1203625
"ILMN_1238558"	160.64474375	137.9687625	131.59916875	135.38901875	143.3203125	119.077958125	142.7377625	136.5366125	132.34635	134.89888125	131.514275	120.7926525	142.63595625	137.3925375	142.7377625	155.25068125
"ILMN_3127411"	99.4879875	119.6936	108.660346875	134.57726875	123.52100625	125.3855125	94.52169125	131.16729375	112.1349525	125.3855125	125.0645625	96.077785	91.518305625	146.66913125	110.156050625	115.2694675
"ILMN_3133267"	178.395625	145.16591875	186.352	162.7807125	159.54588125	141.91661875	152.8813125	157.73433125	156.419675	169.58350625	150.67323125	155.55105625	153.03776875	176.03235625	167.3223	186.352
"ILMN_2712427"	479.8137125	510.3951625	512.6917	513.767075	447.21463125	486.04989375	516.2531	547.94208125	500.0371625	484.564275	493.6619875	591.9939625	468.97165	659.7359625	626.51121875	459.12235
"ILMN_2696247"	2209.1385	2146.17425	2155.87075	2224.8838125	2269.339	2053.1393125	2062.787125	2295.03325	2346.651625	2354.48075	1682.1164375	2238.3295	2209.1385	2031.236625	2105.761875	2202.8358125
"ILMN_1219577"	6077.354	6001.081	7507.8775625	7419.959625	5772.2266875	5875.1608125	5909.277875	7071.3248125	6962.8776875	6290.24225	6377.3095	6764.837125	5657.804625	5954.9835625	6685.6085625	5954.9835625
"ILMN_2680781"	3280.8254375	2838.851625	3627.76525	2918.745375	2746.322625	2997.8144375	2876.7545	3107.309875	2867.9606875	3147.1090625	2513.31325	3428.1263125	3081.87775	2724.67725	2697.970125	3749.341625
"ILMN_2721149"	144.82524375	126.83335625	125.21805	126.21285	142.93508125	157.9893375	122.66405625	130.618125	162.05531875	134.4111125	136.9274375	154.53503125	159.8800125	133.1910875	144.96089375	165.550775
"ILMN_2620304"	1178.06565	1045.07010625	1099.7499	921.58768125	1518.4934375	1160.7844625	1093.46354375	910.59219375	840.94978125	1051.49076875	1096.0162875	1068.8899	1170.59585625	995.0393375	941.5663625	1110.04635625
"ILMN_2745037"	1527.3249375	1563.7163125	1531.424875	1172.46564375	1598.1508125	1575.5840625	1527.3249375	1249.08265625	1103.4479	1515.313875	1364.5571875	1577.6735	1518.4934375	1204.60871875	1245.9268375	1405.81893125
"ILMN_2745036"	1442.690875	1622.054	1594.2024375	1235.48928125	1618.8371875	1403.350275	1655.3744375	1110.04635625	1237.6670125	1685.458625	1330.8783	1528.8106875	1674.5379375	1285.26755625	1289.71745	1515.313875
"ILMN_2700022"	397.6639875	381.0655875	408.96751875	410.83665	429.70605625	416.80261875	437.728075	371.9615	379.94990625	390.08191875	453.2523375	451.2888375	412.3047375	400.88299375	435.0936125	370.0059125
"ILMN_2786860"	2084.294625	2072.523875	2057.710125	2155.87075	2482.9536875	1945.120625	1876.826625	2155.87075	2198.099125	1980.6018125	2150.2455	2007.2110625	1945.120625	2078.4186875	2146.17425	1836.439375
"ILMN_1238801"	1993.1465	1808.7046875	2099.771	2146.17425	2139.582875	1702.633625	1696.7961875	2112.686125	1799.6424375	1544.9056875	1977.7008125	1739.1569375	1418.5795625	1764.57425	1932.809875	1557.4691875
"ILMN_3066763"	160.36623125	150.67323125	144.0709875	151.399775	150.98616875	130.5351625	136.9274375	114.27682125	131.07861875	142.3190875	140.758425	110.231133125	138.539325	196.7706	128.3261875	116.786333125
"ILMN_2997406"	145.88445	148.6497	159.8800125	182.34723125	145.052675	154.01814375	139.66160625	178.7428125	159.03290625	155.40856875	165.550775	136.1406375	143.3203125	127.95043125	183.04915	151.87925625
"ILMN_2988191"	180.51763125	183.97743125	178.7428125	204.2428625	153.7817875	193.9764375	216.5864875	211.085175	212.3307375	199.985175	222.806	212.92013125	172.16496875	231.52921875	210.0105125	200.56753125
"ILMN_3163134"	464.7328625	478.04355	508.08930625	536.30255	414.57105	461.68015625	429.70605625	515.20924375	518.84098125	491.68241875	459.12235	377.56054375	406.37385625	449.20795	492.403675	529.98285
"ILMN_1253348"	2041.4144375	2545.5605	2247.425625	2209.1385	2399.2875625	2150.2455	2433.1056875	2209.1385	2224.8838125	2573.4615625	2269.339	2017.236625	2289.2633125	2072.523875	2310.01975	2581.1375
"ILMN_3138157"	204.60563125	214.2343125	204.60563125	196.7706	223.05815	206.07911875	195.0619375	211.32431875	210.41654375	175.81434375	208.0264875	167.7780125	234.60474375	230.04545625	236.796525	198.521375
"ILMN_1233905"	603.45503125	590.05653125	639.13488125	523.3652125	541.17865	522.0960875	511.8949625	548.52860625	509.03734375	432.7302625	549.745325	449.74499375	443.24934375	548.52860625	494.868575	656.07823125
"ILMN_2661107"	667.4936	729.06335	723.8065125	550.3105375	677.40323125	642.9729	637.9178125	509.03734375	613.95905625	710.8884375	507.13303125	670.750325	635.1811875	583.35471875	578.90990625	740.36884375
"ILMN_3060766"	418.747925	408.38614375	410.31115625	330.29816875	467.1607875	361.95381875	380.52413125	355.2402	423.30259375	399.9620875	446.63266875	453.2523375	385.17415	402.89021875	387.69631875	378.65840625
"ILMN_3108440"	4419.230375	4263.7541875	4569.2170625	4744.4376875	4953.7386875	4263.7541875	4068.588375	4841.1090625	4807.5564375	5097.3593125	4054.2248125	4204.1001875	4605.5571875	4247.6826875	4789.1378125	4605.5571875
"ILMN_2760116"	577.87453125	552.70248125	592.887675	753.616675	601.505725	555.8922625	612.15998125	617.6719875	608.093875	534.0548125	740.36884375	509.63761875	591.9939625	662.1849625	752.51255625	526.9879125
"ILMN_3034691"	351.802	283.7978875	338.59659375	406.37385625	381.99676875	340.2664125	375.9184375	324.21904375	401.43568125	387.19616875	358.75925625	278.920525	326.664175	406.37385625	398.07675625	369.49314375
"ILMN_2740176"	740.36884375	611.2885125	691.93594375	783.53573125	735.2436125	677.40323125	675.5408125	708.58986875	736.55418125	680.34566875	809.6915375	689.13815625	639.13488125	717.49173125	840.94978125	669.51221875
"ILMN_1252111"	2489.4524375	2418.3295	2392.535375	3061.8775625	2461.7744375	2469.6346875	2409.938125	3204.330125	3169.1403125	2424.1591875	3259.195875	2399.2875625	2898.0708125	2930.197	3147.1090625	2469.6346875
"ILMN_1241924"	2647.688375	2867.9606875	2657.6830625	2746.322625	2788.859125	2633.7453125	2563.022875	2838.851625	2665.720625	2705.3735625	2808.7315625	2513.31325	2952.272375	2705.3735625	2768.0050625	2814.803375
"ILMN_2845917"	3169.1403125	3042.4014375	3117.95425	3010.3569375	2979.4065	3033.5199375	3136.9086875	2867.9606875	2746.322625	3061.8775625	3248.3035625	2961.6290625	3178.6443125	3157.8791875	2912.180875	2979.4065
"ILMN_2682321"	210.89266875	196.7706	205.100125	188.35061875	204.0442375	212.3307375	210.41654375	171.3909	169.86830625	219.489875	198.2510125	197.4835875	238.79714375	196.94810625	194.6496125	193.79353125
"ILMN_1234427"	129.26061875	135.4736125	145.99215625	137.57098125	159.68008125	148.979125	150.25461875	142.93508125	143.86384375	148.979125	126.98818125	134.57726875	132.34635	147.3033375	152.60274375	128.1820625
"ILMN_2735080"	348.39780625	331.23381875	322.0296125	276.1121875	331.23381875	284.51064375	328.66174375	302.349125	292.523625	310.58943125	318.1763625	325.7995625	336.565875	311.04834375	276.7179375	329.34705625
"ILMN_2715784"	206.07911875	169.86830625	233.8516125	197.24515625	205.100125	193.79353125	222.806	263.16635625	212.0886125	194.84985625	191.773575	196.4535	211.59015625	204.60563125	197.674625	194.6496125
"ILMN_1230072"	314.9708375	315.86405	335.20279375	321.374625	353.18153125	269.270475	346.44023125	314.1618625	322.0296125	320.32921875	322.0296125	346.44023125	261.992325	312.47725625	328.2315625	350.04360625
"ILMN_2645448"	328.2315625	325.1303125	349.45023125	305.47679375	313.20505625	289.51720625	316.916175	288.0676125	262.8041375	297.632825	344.74945	353.18153125	288.99533125	332.81544375	376.416275	317.90885625
"ILMN_1220398"	1059.94405	968.64079375	1126.4124125	827.55881875	947.76564375	944.844025	1051.49076875	835.47774375	848.62478125	1163.6286375	819.45544375	1036.73783125	932.8508625	864.6376	871.08569375	1017.39125625
"ILMN_1234742"	315.46180625	272.1875125	346.77544375	416.80261875	316.24873125	312.47725625	295.02664375	351.3019	346.44023125	277.5543625	399.9620875	259.712775	285.64140625	445.96159375	358.12875	246.3669
"ILMN_3001013"	322.95923125	357.60513125	439.27714375	427.27374375	350.7310625	332.3091625	302.8226125	427.64664375	351.802	381.99676875	397.3154375	343.85986875	336.03175625	388.7899	398.71056875	373.33550625
"ILMN_2728802"	173.97199375	181.34725625	162.95665	159.21589375	127.56598125	177.786475	144.82524375	167.6348	170.34245625	155.12285	165.9051	167.6348	143.96694375	178.5072375	166.1963625	146.50975625
"ILMN_2707510"	115.550273125	603.45503125	113.197445625	100.51070875	120.089904375	150.67323125	670.750325	105.85116625	145.29385625	105.34826625	619.8589375	121.382654375	132.15846875	542.6043	114.913556875	133.747825
"ILMN_1220452"	1175.58714375	1207.328275	1191.13270625	1186.45541875	1303.7116	1103.4479	1172.46564375	1065.3506625	1098.0628125	1156.8387125	1186.45541875	1101.52970625	1112.35626875	1210.36091875	1093.46354375	1079.6510625
"ILMN_2699700"	960.04960625	1047.2555875	905.71059375	919.9506125	1107.67528125	821.23484375	1035.1083875	887.8875125	971.06836875	1023.99141875	968.64079375	1010.49423125	1047.2555875	1005.12975	953.7593875	998.31044375
"ILMN_2753649"	2216.556375	2126.100375	2433.1056875	2302.7791875	2078.4186875	2331.606375	2022.4721875	2392.535375	2392.535375	2198.099125	2295.03325	2112.686125	2037.483125	2418.3295	2453.9114375	2126.100375
"ILMN_2860479"	1986.81125	1656.9044375	1649.251375	1784.87	1656.9044375	1866.53925	1859.828	1840.8434375	2031.236625	1590.64425	1423.8325	2046.6180625	1812.4966875	1780.0900625	1963.29175	1967.6745
"ILMN_2860480"	1237.6670125	1202.76246875	993.4776625	1245.9268375	960.04960625	1147.48524375	1364.5571875	1147.48524375	1515.313875	1003.6911625	1458.951875	1145.2287125	1452.8455	1249.08265625	1475.72125	1303.7116
"ILMN_1227836"	591.9939625	535.41675	464.7328625	555.8922625	498.9142875	549.745325	566.9478125	532.87104375	707.5388	489.3833625	610.14373125	537.29075625	581.90118125	570.901275	569.26025	588.19000625
"ILMN_2603725"	5310.5491875	4904.36175	4596.538125	5838.7989375	5065.319625	4864.437875	5127.310375	5740.3068125	6077.354	4841.1090625	6158.776375	4645.4514375	5387.1456875	5690.447375	5740.3068125	5156.838125
"ILMN_1249334"	699.4288	712.16630625	689.13815625	710.8884375	690.5415875	682.994525	744.6064125	677.40323125	748.7588125	822.8856875	833.79806875	827.55881875	850.88728125	723.8065125	741.6727625	758.9241125
"ILMN_1244135"	273.2488625	254.18753125	225.5053	210.89266875	296.226525	232.89545	271.79109375	190.33600625	189.77638125	281.146125	184.6136125	190.13030625	261.22823125	174.6232625	198.521375	316.24873125
"ILMN_2792809"	5208.2486875	4708.9626875	5179.0949375	4186.928375	4904.36175	4765.8735	4708.9626875	4026.5495625	4430.0370625	6117.9055	3598.82025	5208.2486875	5033.8555	3558.081875	3937.3581875	5807.3333125
"ILMN_2626260"	1598.1508125	1932.809875	1705.8923125	1563.7163125	1866.53925	1911.486125	1886.0055625	1702.633625	1739.1569375	1855.76675	1618.8371875	1955.9444375	1590.64425	1685.458625	1696.7961875	1662.9405
"ILMN_2674407"	1010.49423125	993.4776625	1199.44966875	1268.02655	967.52325625	1077.78473125	960.04960625	1193.99459375	1186.45541875	1089.68374375	1085.91533125	1160.7844625	901.21771875	1133.63441875	1131.15279375	1085.91533125
"ILMN_3096335"	147.01914375	152.14845	118.091490625	144.40739375	131.76215	127.56598125	156.73405625	138.20509375	112.488049375	154.25715625	134.26451875	123.59584375	136.65300625	156.419675	157.26195625	141.33224375
"ILMN_2700848"	215.89776875	197.9066	196.7706	186.52754375	174.89948125	198.521375	204.2428625	245.44033125	217.78400625	216.43915625	218.7987625	235.4533375	235.1268	208.96401875	197.9066	181.50995
"ILMN_2693835"	216.8480125	215.89776875	278.54705625	239.43034375	274.272375	209.5458	217.17126875	191.93235625	254.18753125	209.84545	231.2587625	215.65326875	215.12844375	289.51720625	257.48868125	169.72580625
"ILMN_2666279"	1866.53925	1572.2295625	2041.4144375	1876.826625	1544.9056875	1622.054	1397.06798125	1547.57	1501.7019375	1655.3744375	1662.9405	1791.22925	1677.8181875	1812.4966875	1739.1569375	1586.1915
"ILMN_2648967"	407.06303125	361.95381875	556.671325	447.68239375	574.73696875	446.63266875	347.0615875	404.8501	407.921325	564.52480625	404.8501	450.69689375	386.5043625	348.39780625	415.2649625	522.0960875
"ILMN_2698361"	735.2436125	779.2653	591.04258125	695.53653125	476.6074	680.34566875	763.20979375	756.09396875	798.8415625	619.8589375	941.5663625	760.016675	931.23015625	907.256775	792.59404375	707.5388
"ILMN_1225615"	386.5043625	411.7634625	330.808375	387.19616875	322.47270625	405.55344375	408.38614375	384.5962625	415.83955625	383.61483125	491.68241875	379.2877125	383.61483125	496.31449375	479.1273375	375.0392
"ILMN_1242239"	551.37678125	538.19415625	504.200175	599.761	469.8672	590.05653125	592.887675	605.90225	628.72353125	541.9119	708.58986875	591.04258125	672.850275	753.616675	565.33768125	526.0119625
"ILMN_1225552"	748.7588125	898.15866875	779.2653	816.41575	675.5408125	797.94845625	846.94178125	721.739725	832.51063125	756.09396875	791.47709375	846.94178125	856.60740625	869.54311875	748.7588125	899.8158
"ILMN_3161382"	2277.43625	2041.4144375	2535.7879375	3486.6504375	2620.036875	2489.4524375	1963.29175	3178.6443125	3259.195875	2593.8493125	2439.68675	2224.8838125	2259.2845625	2409.938125	3226.965	2697.970125
"ILMN_2836607"	7108.2274375	8237.6955	7479.230875	7479.230875	6591.0685	7860.3515625	9593.003	7980.7325625	8047.471875	6466.3218125	9420.62425	8948.2579375	7369.15725	10276.904625	7662.624	6723.2856875
"ILMN_1223147"	11542.181125	13172.297875	12022.1184375	9839.07575	9420.62425	12601.4119375	12601.4119375	9511.48625	11098.6981875	10686.61875	13965.5400625	12961.611375	10686.61875	13513.015	9936.6240625	8237.6955
